===名單===
醫院: city | 區域: hospName | 地址: hospTel
醫院: 屏東縣 | 區域: 蔡憲宗診所 | 地址: 08-8614248
醫院: 屏東縣 | 區域: 屏東縣琉球鄉衛生所 | 地址: 08-8612513
醫院: 屏東縣 | 區域: 安康診所 | 地址: 08-8801928
醫院: 屏東縣 | 區域: 屏東縣滿州鄉衛生所 | 地址: 08-8801279
醫院: 屏東縣 | 區域: 福安診所 | 地址: 08-8825575
醫院: 屏東縣 | 區域: 屏東縣車城鄉衛生所 | 地址: 08-8821300
醫院: 屏東縣 | 區域: 屏東縣枋山鄉衛生所 | 地址: 08-8761150
醫院: 屏東縣 | 區域: 宋金峰家庭醫學科診所 | 地址: 08-7964993
醫院: 屏東縣 | 區域: 屏東縣三地門鄉衛生所 | 地址: 08-7991284
醫院: 屏東縣 | 區域: 晨安診所 | 地址: 08-7991787
醫院: 屏東縣 | 區域: 重仁診所 | 地址: 08-7995959
醫院: 屏東縣 | 區域: 屏東縣瑪家鄉衛生所 | 地址: 08-7993210
醫院: 屏東縣 | 區域: 屏東縣霧台鄉衛生所 | 地址: 08-7902480
醫院: 屏東縣 | 區域: 屏東縣泰武鄉衛生所 | 地址: 08-7832059
醫院: 屏東縣 | 區域: 屏東縣來義鄉衛生所 | 地址: 08-7850103
醫院: 屏東縣 | 區域: 楊樂濱診所 | 地址: 08-8787856
醫院: 屏東縣 | 區域: 屏東縣春日鄉衛生所 | 地址: 08-8782297
醫院: 屏東縣 | 區域: 屏東縣獅子鄉衛生所 | 地址: 08-8771324
醫院: 屏東縣 | 區域: 屏東縣牡丹鄉衛生所 | 地址: 08-8831013
醫院: 澎湖縣 | 區域: 衛生福利部澎湖醫院 | 地址: 06-9261151
醫院: 澎湖縣 | 區域: 三軍總醫院澎湖分院 | 地址: 06-9211116
醫院: 澎湖縣 | 區域: 馬公市第一衛生所 | 地址: 06-9273958
醫院: 澎湖縣 | 區域: 馬公市第二衛生所 | 地址: 06-9951354
醫院: 澎湖縣 | 區域: 湖西鄉衛生所 | 地址: 06-9921271
醫院: 澎湖縣 | 區域: 白沙鄉衛生所 | 地址: 06-9931044
醫院: 澎湖縣 | 區域: 澎湖縣白沙鄉鳥嶼衛生所 | 地址: 06-9916234
醫院: 澎湖縣 | 區域: 澎湖縣白沙鄉吉貝衛生所 | 地址: 06-9911430
醫院: 澎湖縣 | 區域: 西嶼鄉衛生所 | 地址: 06-9981115
醫院: 澎湖縣 | 區域: 望安鄉衛生所 | 地址: 06-9991036
醫院: 澎湖縣 | 區域: 澎湖縣望安鄉將軍衛生所 | 地址: 06-9902066
醫院: 澎湖縣 | 區域: 七美鄉衛生所 | 地址: 06-9971005
醫院: 新北市 | 區域: 弘安診所 | 地址: 02-86303263
醫院: 新北市 | 區域: 施世明診所 | 地址: 02-86302193
醫院: 新北市 | 區域: 文心診所 | 地址: 02-26191537
醫院: 新北市 | 區域: 台加診所 | 地址: 02-26369622
醫院: 新北市 | 區域: 誠泰診所 | 地址: 02-26369942
醫院: 新北市 | 區域: 三芝彭小兒科診所 | 地址: 02-26362007
醫院: 新北市 | 區域: 曾明診所 | 地址: 02-29716626
醫院: 新北市 | 區域: 禾順診所 | 地址: 02-29959680
醫院: 新北市 | 區域: 明安耳鼻喉科診所 | 地址: 02-26732674
醫院: 新北市 | 區域: 聰明耳鼻喉科診所 | 地址: 02-86743684
醫院: 新北市 | 區域: 宏仁醫院 | 地址: 02-86716866
醫院: 新北市 | 區域: 德河聯合診所 | 地址: 02-26718080
醫院: 新北市 | 區域: 德心診所 | 地址: 02-26739288
醫院: 新北市 | 區域: 德慈聯合診所 | 地址: 02-26723456
醫院: 新北市 | 區域: 鄭俊堂診所 | 地址: 02-26732885
醫院: 新北市 | 區域: 延平診所 | 地址: 02-29571200
醫院: 新北市 | 區域: 大昌診所 | 地址: 02-82457641
醫院: 新北市 | 區域: 興城骨科診所 | 地址: 02-29479165
醫院: 新北市 | 區域: 仁康診所 | 地址: 02-29481089
醫院: 新北市 | 區域: 新北市立土城醫院（委託長庚醫療財團法人興建經營） | 地址: 02-82456006
醫院: 新北市 | 區域: 頂埔中心診所 | 地址: 02-82455795
醫院: 新北市 | 區域: 余泰昌小兒科診所 | 地址: 02-29471565
醫院: 新北市 | 區域: 陳信吉耳鼻喉科診所 | 地址: 02-29401710
醫院: 新北市 | 區域: 劉彭小兒科診所 | 地址: 02-29406035
醫院: 新北市 | 區域: 祐嘉骨科診所 | 地址: 02-22490088
醫院: 新北市 | 區域: 莊福仁內科診所 | 地址: 02-22491936
醫院: 新北市 | 區域: 永育醫療南勢角診所 | 地址: 02-22450009
醫院: 新北市 | 區域: 李凱國皮膚科診所 | 地址: 02-22402885
醫院: 新北市 | 區域: 王曜庭診所 | 地址: 02-22493353
醫院: 新北市 | 區域: 廣祥診所 | 地址: 02-82313668
醫院: 新北市 | 區域: 康萊診所 | 地址: 02-84410532
醫院: 新北市 | 區域: 英生耳鼻喉科診所 | 地址: 02-22493557
醫院: 新北市 | 區域: 德祐診所 | 地址: 02-89413009
醫院: 新北市 | 區域: 南勢角德祐診所 | 地址: 02-82921336
醫院: 新北市 | 區域: 怡和醫院 | 地址: 02-22919463
醫院: 新北市 | 區域: 日欣診所 | 地址: 02-22953202
醫院: 新北市 | 區域: 朝安診所 | 地址: 02-22931155
醫院: 新北市 | 區域: 全裕診所 | 地址: 02-22951919
醫院: 新北市 | 區域: 賴俊元皮膚科 | 地址: 02-22911734
醫院: 新北市 | 區域: 郭長堺診所 | 地址: 02-24951776
醫院: 新北市 | 區域: 建良耳鼻喉科診所 | 地址: 02-24951015
醫院: 新北市 | 區域: 正生婦幼聯合診所 | 地址: 02-29258680
醫院: 新北市 | 區域: 禾益診所 | 地址: 02-29293045
醫院: 新北市 | 區域: 安祐診所 | 地址: 02-22311663
醫院: 新北市 | 區域: 健和診所 | 地址: 02-29279011
醫院: 新北市 | 區域: 杏日診所 | 地址: 02-26482121
醫院: 新北市 | 區域: 杏福診所 | 地址: 02-26412030
醫院: 新北市 | 區域: 德上診所 | 地址: 02-26656272
醫院: 新北市 | 區域: 惠恩診所 | 地址: 02-22545665
醫院: 新北市 | 區域: 黃濂輝診所 | 地址: 02-29535396#13
醫院: 新北市 | 區域: 崇恩診所 | 地址: 02-29555457
醫院: 新北市 | 區域: 平安診所 | 地址: 02-29622255
醫院: 新北市 | 區域: 馨生婦產科小兒科診所 | 地址: 02-29522688
醫院: 新北市 | 區域: 馨悅婦產科診所 | 地址: 02-22593168
醫院: 新北市 | 區域: 幸湖診所 | 地址: 02-22537500
醫院: 新北市 | 區域: 合康診所 | 地址: 02-29560606
醫院: 新北市 | 區域: 祥和診所 | 地址: 02-86871766
醫院: 新北市 | 區域: 佳祥診所 | 地址: 02-29652683
醫院: 新北市 | 區域: 中正診所 | 地址: 02-24942358
醫院: 新北市 | 區域: 耀安小兒科診所 | 地址: 02-24901431
醫院: 新北市 | 區域: 漢生診所 | 地址: 02-26229596
醫院: 新北市 | 區域: 正家診所 | 地址: 02-26259595
醫院: 新北市 | 區域: 徐自菱皮膚科 | 地址: 02-26253428
醫院: 新北市 | 區域: 黃世鑫診所 | 地址: 02-26259798
醫院: 新北市 | 區域: 常春聯合診所 | 地址: 02-26226551
醫院: 新北市 | 區域: 陳志洪診所 | 地址: 02-28094661
醫院: 新北市 | 區域: 陳恩哲小兒科診所 | 地址: 02-26215620
醫院: 新北市 | 區域: 鄭仕程診所 | 地址: 02-28082277
醫院: 新北市 | 區域: 樂佳診所 | 地址: 02-26203669
醫院: 新北市 | 區域: 樂澄診所 | 地址: 02-86311111
醫院: 新北市 | 區域: 羊咩咩親子診所 | 地址: 02-26621660
醫院: 新北市 | 區域: 侯志龍小兒科診所 | 地址: 02-26623302
醫院: 新北市 | 區域: 杏蒔診所 | 地址: 02-26628011
醫院: 新北市 | 區域: 庚長優質診所 | 地址: 02-26621567
醫院: 新北市 | 區域: 明揚診所 | 地址: 02-22177669
醫院: 新北市 | 區域: 林漢邦診所 | 地址: 02-86658711
醫院: 新北市 | 區域: 德林診所 | 地址: 02-29116698
醫院: 新北市 | 區域: 百勝診所 | 地址: 02-89119181
醫院: 新北市 | 區域: 鴻恩診所 | 地址: 02-29960303
醫院: 新北市 | 區域: 水碓瑞安診所 | 地址: 02-22057193
醫院: 新北市 | 區域: 梁衛賓診所 | 地址: 02-89925770
醫院: 新北市 | 區域: 沐恩診所 | 地址: 02-22011378
醫院: 新北市 | 區域: 瑞和診所 | 地址: 02-89921881
醫院: 新北市 | 區域: 詠靜診所 | 地址: 02-29938636
醫院: 新北市 | 區域: 聖新診所 | 地址: 02-24971563
醫院: 新北市 | 區域: 陳正宗診所 | 地址: 02-24960683
醫院: 新北市 | 區域: 嘉齊診所 | 地址: 02-24972350
醫院: 新北市 | 區域: 欣和診所 | 地址: 02-24974128
醫院: 新北市 | 區域: 吳耳鼻喉科診所 | 地址: 02-24960189
醫院: 新北市 | 區域: 蘇永誠家醫科診所 | 地址: 02-24965415
醫院: 新北市 | 區域: 聖康診所 | 地址: 02-24974101
醫院: 新北市 | 區域: 林建良耳鼻喉科診所 | 地址: 02-24972132
醫院: 新北市 | 區域: 吳政德耳鼻喉科診所 | 地址: 02-22890332
醫院: 新北市 | 區域: 王榮文小兒科診所 | 地址: 02-28481500
醫院: 新北市 | 區域: 新仁醫療社團法人新仁醫院 | 地址: 02-22855598
醫院: 新北市 | 區域: 宏太診所 | 地址: 02-22890666
醫院: 新北市 | 區域: 邱欽斌小兒科診所 | 地址: 02-82833588
醫院: 新北市 | 區域: 王中煌診所 | 地址: 02-82852066
醫院: 新北市 | 區域: 果仁小兒科診所 | 地址: 02-28487669
醫院: 新北市 | 區域: 瑞聯診所 | 地址: 02-26707200
醫院: 新北市 | 區域: 萬里診所 | 地址: 02-29650920
醫院: 新北市 | 區域: 承恩診所 | 地址: 02-89727370
醫院: 新北市 | 區域: 樹林立康診所 | 地址: 02-29788877
醫院: 新北市 | 區域: 立康診所 | 地址: 02-89915595
醫院: 新北市 | 區域: 樹林金鶯診所 | 地址: 02-29403938
醫院: 新北市 | 區域: 保惠診所 | 地址: 02-89210079
醫院: 新北市 | 區域: 冠麒診所 | 地址: 02-22017212-4
醫院: 新北市 | 區域: 慈德聯合診所 | 地址: 02-86681070
醫院: 新北市 | 區域: 崇文診所 | 地址: 02-26860588
醫院: 新北市 | 區域: 康健家庭醫學科診所 | 地址: 02-22751010
醫院: 新北市 | 區域: 八里區衛生所 | 地址: 02-26101902
醫院: 新北市 | 區域: 三芝區衛生所 | 地址: 02-29810568
醫院: 新北市 | 區域: 華貞診所 | 地址: 02-29781998
醫院: 新北市 | 區域: 惠心婦幼診所(重陽院區) | 地址: 02-29876226
醫院: 新北市 | 區域: 惠心婦幼診所(成功院區) | 地址: 02-89851660
醫院: 新北市 | 區域: 京辰耳鼻喉科診所 | 地址: 02-29775177
醫院: 新北市 | 區域: 健福診所 | 地址: 02-29765868
醫院: 新北市 | 區域: 集美診所 | 地址: 02-29883500
醫院: 新北市 | 區域: 重新診所 | 地址: 02-22808558
醫院: 新北市 | 區域: 龍華診所 | 地址: 02-89828775
醫院: 新北市 | 區域: 三重祥安診所 | 地址: 02-29861235
醫院: 新北市 | 區域: 益安診所 | 地址: 02-29855630
醫院: 新北市 | 區域: 正興診所 | 地址: 02-89853888
醫院: 新北市 | 區域: 保順聯合診所 | 地址: 02-29780089
醫院: 新北市 | 區域: 采新婦幼診所 | 地址: 02-29829111
醫院: 新北市 | 區域: 新北市立聯合醫院(三重院區) | 地址: 02-29783456
醫院: 新北市 | 區域: 三重中興醫院 | 地址: 02-29825233
醫院: 新北市 | 區域: 祐民醫院 | 地址: 02-26713119
醫院: 新北市 | 區域: 三重區衛生所 | 地址: 02-26711676
醫院: 新北市 | 區域: 如原診所 | 地址: 02-26711592
醫院: 新北市 | 區域: 星龍耳鼻喉科診所 | 地址: 02-22603307
醫院: 新北市 | 區域: 永澄診所 | 地址: 02-82611080
醫院: 新北市 | 區域: 錦霖診所 | 地址: 02-22613300
醫院: 新北市 | 區域: 新禾診所 | 地址: 02-22620555
醫院: 新北市 | 區域: 北大小兒科診所 | 地址: 02-82614588
醫院: 新北市 | 區域: 清福醫院 | 地址: 02-82629168
醫院: 新北市 | 區域: 行天宮醫療志業醫療財團法人恩主公醫院 | 地址: 02-22630609
醫院: 新北市 | 區域: 永聖醫療社團法人文化醫院 | 地址: 02-82732660
醫院: 新北市 | 區域: 三峽區衛生所 | 地址: 02-22635968
醫院: 新北市 | 區域: 土城診所 | 地址: 02-22674991
醫院: 新北市 | 區域: 洪正祝小兒科診所 | 地址: 02-22703394
醫院: 新北市 | 區域: 裕安診所 | 地址: 02-22742208
醫院: 新北市 | 區域: 秀偉小兒科診所 | 地址: 02-22639966
醫院: 新北市 | 區域: 祐生耳鼻喉科診所 | 地址: 02-22609090
醫院: 新北市 | 區域: 宏陽耳鼻喉科診所 | 地址: 02-22617000
醫院: 新北市 | 區域: 嘉恩耳鼻喉科診所 | 地址: 02-22630588
醫院: 新北市 | 區域: 康城診所 | 地址: 02-22603181
醫院: 新北市 | 區域: 家峰耳鼻喉科診所 | 地址: 02-22331117
醫院: 新北市 | 區域: 梁診所 | 地址: 02-22421190
醫院: 新北市 | 區域: 廣川醫院 | 地址: 02-29230336
醫院: 新北市 | 區域: 土城區衛生所 | 地址: 02-22483136
醫院: 新北市 | 區域: 捷安診所 | 地址: 02-29457550-9
醫院: 新北市 | 區域: 通安診所 | 地址: 02-29402202
醫院: 新北市 | 區域: 尚安診所 | 地址: 02-86680185
醫院: 新北市 | 區域: 力禾耳鼻喉科診所 | 地址: 02-89432226
醫院: 新北市 | 區域: 唯安診所 | 地址: 02-86683090
醫院: 新北市 | 區域: 張維發診所 | 地址: 02-32341890
醫院: 新北市 | 區域: 衛生福利部雙和醫院(委託臺北醫學大學興建經營) | 地址: 02-22921516
醫院: 新北市 | 區域: 中和區衛生所 | 地址: 02-82950772
醫院: 新北市 | 區域: 祐聖小兒科診所 | 地址: 02-29296170
醫院: 新北市 | 區域: 五股水碓診所 | 地址: 02-29273001
醫院: 新北市 | 區域: 鴻佑診所 | 地址: 02-22323300
醫院: 新北市 | 區域: 成洲診所 | 地址: 02-29233317
醫院: 新北市 | 區域: 林筱琪診所 | 地址: 02-29461171
醫院: 新北市 | 區域: 德音診所 | 地址: 02-89252926
醫院: 新北市 | 區域: 翔展診所 | 地址: 02-29286060
醫院: 新北市 | 區域: 五股區衛生所 | 地址: 02-29240925
醫院: 新北市 | 區域: 瑞安診所 | 地址: 02-32332780
醫院: 新北市 | 區域: 平溪區衛生所 | 地址: 02-29425936
醫院: 新北市 | 區域: 永愛診所 | 地址: 02-22320101
醫院: 新北市 | 區域: 蔡正平耳鼻喉科 | 地址: 02-26381007
醫院: 新北市 | 區域: 長欣診所 | 地址: 02-26631325
醫院: 新北市 | 區域: 郭烽裕診所 | 地址: 02-26945180
醫院: 新北市 | 區域: 唐小兒科診所 | 地址: 02-26420233
醫院: 新北市 | 區域: 德美診所 | 地址: 02-26476506
醫院: 新北市 | 區域: 文林診所 | 地址: 02-26959877
醫院: 新北市 | 區域: 愛兒小兒科診所 | 地址: 02-26486803
醫院: 新北市 | 區域: 洪碩壎小兒科診所 | 地址: 02-26927666
醫院: 新北市 | 區域: 洪源裕小兒科診所 | 地址: 02-26927666
醫院: 新北市 | 區域: 天主教耕莘醫療財團法人永和耕莘醫院 | 地址: 02-26925222
醫院: 新北市 | 區域: 永和復康醫院 | 地址: 02-86425222
醫院: 新北市 | 區域: 永和區衛生所 | 地址: 02-86422558
醫院: 新北市 | 區域: 石門區衛生所 | 地址: 02-89521258
醫院: 新北市 | 區域: 石碇區衛生所 | 地址: 02-22500890
醫院: 新北市 | 區域: 德祐小兒科診所 | 地址: 02-29606999
醫院: 新北市 | 區域: 楊內科小兒科診所 | 地址: 02-29591986
醫院: 新北市 | 區域: 黃玟珍診所 | 地址: 02-29584966
醫院: 新北市 | 區域: 福德診所 | 地址: 02-22509566
醫院: 新北市 | 區域: 育和診所 | 地址: 02-22509566
醫院: 新北市 | 區域: 國泰醫療財團法人汐止國泰綜合醫院 | 地址: 02-22527700
醫院: 新北市 | 區域: 汐止區衛生所 | 地址: 02-26820560
醫院: 新北市 | 區域: 坪林區衛生所 | 地址: 02-29650765
醫院: 新北市 | 區域: 翰生診所 | 地址: 02-26816661
醫院: 新北市 | 區域: 德一診所 | 地址: 02-22501841
醫院: 新北市 | 區域: 陳嘉偉診所 | 地址: 02-89517755
醫院: 新北市 | 區域: 柯明奇耳鼻喉科診所 | 地址: 02-29597755
醫院: 新北市 | 區域: 佳誠診所 | 地址: 02-29696995
醫院: 新北市 | 區域: 徐小兒科診所 | 地址: 02-29646662
醫院: 新北市 | 區域: 板橋李耳鼻喉科診所 | 地址: 02-29646662
醫院: 新北市 | 區域: 林子敬診所 | 地址: 02-22558699
醫院: 新北市 | 區域: 王林小兒科 | 地址: 02-89663577
醫院: 新北市 | 區域: 佳恩耳鼻喉科診所 | 地址: 02-89681111
醫院: 新北市 | 區域: 嘉恩診所 | 地址: 02-22525158
醫院: 新北市 | 區域: 嘉禾診所 | 地址: 02-29685661#516
醫院: 新北市 | 區域: 安慶診所 | 地址: 02-22563584#112
醫院: 新北市 | 區域: 鴻仁診所 | 地址: 02-22575151
醫院: 新北市 | 區域: 樂福診所 | 地址: 02-29590707
醫院: 新北市 | 區域: 聯德診所 | 地址: 02-89667000
醫院: 新北市 | 區域: 莒光診所 | 地址: 02-22586606
醫院: 新北市 | 區域: 陳榮泰小兒科診所 | 地址: 02-86012801
醫院: 新北市 | 區域: 興安診所 | 地址: 02-26028885
醫院: 新北市 | 區域: 龍興診所 | 地址: 02-26089001
醫院: 新北市 | 區域: 陳敏玲內科診所 | 地址: 02-26081196
醫院: 新北市 | 區域: 麗晹診所 | 地址: 02-26080992
醫院: 新北市 | 區域: 重慶耳鼻喉科診所 | 地址: 02-26035801
醫院: 新北市 | 區域: 重心診所 | 地址: 02-26068760
醫院: 新北市 | 區域: 林儀文診所 | 地址: 02-26030056
醫院: 新北市 | 區域: 晴天家醫科診所 | 地址: 02-24987959
醫院: 新北市 | 區域: 春和診所 | 地址: 02-24989898
醫院: 新北市 | 區域: 新埔立安診所 | 地址: 02-24982778
醫院: 新北市 | 區域: 仁佑耳鼻喉科診所 | 地址: 02-22961869
醫院: 新北市 | 區域: 劉宜光診所 | 地址: 02-29098253
醫院: 新北市 | 區域: 周耳鼻喉科診所 | 地址: 02-22974050
醫院: 新北市 | 區域: 蕭中正醫院 | 地址: 02-22093645
醫院: 新北市 | 區域: 中英醫療社團法人中英醫院 | 地址: 02-85314123
醫院: 新北市 | 區域: 新北市立聯合醫院(板橋院區) | 地址: 02-29052526
醫院: 新北市 | 區域: 板橋中興醫院 | 地址: 02-29099921
醫院: 新北市 | 區域: 醫療財團法人徐元智先生醫藥基金會亞東紀念醫院 | 地址: 02-26617390
醫院: 新北市 | 區域: 板橋區衛生所 | 地址: 02-26617200
醫院: 新北市 | 區域: 仲全診所 | 地址: 02-26625951
醫院: 新北市 | 區域: 林口區衛生所 | 地址: 02-86662207
醫院: 新北市 | 區域: 國立臺灣大學醫學院附設醫院金山分院 | 地址: 02-29170201
醫院: 新北市 | 區域: 金山區衛生所 | 地址: 02-22152345
醫院: 新北市 | 區域: 泰安診所 | 地址: 02-22122111
醫院: 新北市 | 區域: 溫法烈耳鼻喉科診所 | 地址: 02-22193391
醫院: 新北市 | 區域: 陳獻宗診所 | 地址: 02-66289779
醫院: 新北市 | 區域: 蔡興龍小兒科診所 | 地址: 02-29113984
醫院: 新北市 | 區域: 王嘉興診所 | 地址: 02-29131415
醫院: 新北市 | 區域: 輔仁大學學校財團法人輔仁大學附設醫院 | 地址: 02-29129981
醫院: 新北市 | 區域: 泰山區衛生所 | 地址: 02-89193094
醫院: 新北市 | 區域: 烏來安泰診所 | 地址: 02-29401103
醫院: 新北市 | 區域: 烏來區衛生所 | 地址: 02-29151245
醫院: 新北市 | 區域: 樂文診所 | 地址: 02-29160650
醫院: 新北市 | 區域: 貢寮區衛生所 | 地址: 02-86655858
醫院: 新北市 | 區域: 黃秋陽診所 | 地址: 02-22040904
醫院: 新北市 | 區域: 陳正熙診所 | 地址: 02-22040904
醫院: 新北市 | 區域: 劉政耳鼻喉科診所 | 地址: 02-22030993
醫院: 新北市 | 區域: 宜禾診所 | 地址: 02-29986191
醫院: 新北市 | 區域: 公祥診所 | 地址: 02-22765992
醫院: 新北市 | 區域: 台灣基督長老教會馬偕醫療財團法人淡水馬偕紀念醫院 | 地址: 02-22014370
醫院: 新北市 | 區域: 淡水區衛生所 | 地址: 02-29061510
醫院: 新北市 | 區域: 幼恩診所 | 地址: 02-22779000
醫院: 新北市 | 區域: 紹善診所 | 地址: 02-22925105
醫院: 新北市 | 區域: 深坑區衛生所 | 地址: 02-22056955
醫院: 新北市 | 區域: 安立診所 | 地址: 02-29942300
醫院: 新北市 | 區域: 呈恩診所 | 地址: 02-29942300
醫院: 新北市 | 區域: 富森診所 | 地址: 02-29942300
醫院: 新北市 | 區域: 碧潭診所 | 地址: 02-29923806
醫院: 新北市 | 區域: 安倍診所 | 地址: 02-29919474
醫院: 新北市 | 區域: 同仁醫院 | 地址: 02-29052526
醫院: 新北市 | 區域: 新北仁康醫院 | 地址: 02-22066608
醫院: 新北市 | 區域: 豐榮醫院 | 地址: 02-29962121
醫院: 新北市 | 區域: 天主教耕莘醫療財團法人耕莘醫院 | 地址: 02-82006600
醫院: 新北市 | 區域: 佛教慈濟醫療財團法人台北慈濟醫院 | 地址: 02-22765566
醫院: 新北市 | 區域: 新店區衛生所 | 地址: 02-29967123
醫院: 新北市 | 區域: 弘久診所 | 地址: 02-24928190
醫院: 新北市 | 區域: 宏久診所 | 地址: 02-24921117
醫院: 新北市 | 區域: 祐幼小兒科診所 | 地址: 02-26751099
醫院: 新北市 | 區域: 聯安診所 | 地址: 02-26830108
醫院: 新北市 | 區域: 中心診所 | 地址: 02-26818919
醫院: 新北市 | 區域: 聯福診所 | 地址: 02-26874410
醫院: 新北市 | 區域: 晉安診所 | 地址: 02-89705297
醫院: 新北市 | 區域: 寶祥診所 | 地址: 02-26863898
醫院: 新北市 | 區域: 鉅儒診所 | 地址: 02-26863898
醫院: 新北市 | 區域: 自立診所 | 地址: 02-86850096
醫院: 新北市 | 區域: 林復森耳鼻喉科診所 | 地址: 02-26834567
醫院: 新北市 | 區域: 安庚內科診所 | 地址: 02-26812134
醫院: 新北市 | 區域: 建嘉小兒科診所 | 地址: 02-24934095
醫院: 新北市 | 區域: 馨平耳鼻喉科診所 | 地址: 02-24931233
醫院: 新北市 | 區域: 新和耳鼻喉科診所 | 地址: 02-24931210
醫院: 新北市 | 區域: 隆安診所 | 地址: 02-22826588
醫院: 新北市 | 區域: 家貞診所 | 地址: 02-22826588
醫院: 新北市 | 區域: 家慈診所 | 地址: 02-22826588
醫院: 新北市 | 區域: 家福診所 | 地址: 02-82831555
醫院: 新北市 | 區域: 思賢診所 | 地址: 02-82863223
醫院: 新北市 | 區域: 幸福小兒科診所 | 地址: 02-82822809
醫院: 新北市 | 區域: 輔大診所 | 地址: 02-22836622
醫院: 新北市 | 區域: 新泰綜合醫院 | 地址: 02-82811112
醫院: 新北市 | 區域: 衛生福利部樂生療養院 | 地址: 02-22885110
醫院: 新北市 | 區域: 衛生福利部臺北醫院 | 地址: 02-82811112
醫院: 新北市 | 區域: 新莊區衛生所 | 地址: 02-82857866
醫院: 新北市 | 區域: 家康陳診所 | 地址: 02-28487669
醫院: 新北市 | 區域: 詠安診所 | 地址: 02-28487669
醫院: 新北市 | 區域: 簡診所 | 地址: 02-22838078
醫院: 新北市 | 區域: 康橋診所 | 地址: 02-22881202
醫院: 新北市 | 區域: 福康診所 | 地址: 02-22812011
醫院: 新北市 | 區域: 瑞芳礦工醫院 | 地址: 02-26702559
醫院: 新北市 | 區域: 瑞芳區衛生所 | 地址: 02-26772600
醫院: 新北市 | 區域: 享悅診所 | 地址: 02-26783366
醫院: 新北市 | 區域: 萬里區衛生所 | 地址: 02-26702304
醫院: 新北市 | 區域: 念生耳鼻喉科診所 | 地址: 02-29616781
醫院: 新北市 | 區域: 莊豐如診所 | 地址: 02-22545665
醫院: 新北市 | 區域: 大樹診所 | 地址: 02-29862228
醫院: 新北市 | 區域: 樹林泰新診所 | 地址: 02-24922022
醫院: 新北市 | 區域: 仁愛醫院 | 地址: 02-29249333
醫院: 新北市 | 區域: 樹林區衛生所 | 地址: 02-29266264
醫院: 新北市 | 區域: 雙溪區衛生所 | 地址: 02-89851515
醫院: 新北市 | 區域: 建安診所 | 地址: 02-86302275
醫院: 新北市 | 區域: 健侒診所 | 地址: 02-82878007
醫院: 新北市 | 區域: 健安診所 | 地址: 02-29736693
醫院: 新北市 | 區域: 詠贊聯合診所 | 地址: 02-26108205
醫院: 新北市 | 區域: 鴻文耳鼻喉科 | 地址: 02-89431317
醫院: 新北市 | 區域: 丁良文內科診所 | 地址: 02-22671382
醫院: 新北市 | 區域: 本一診所 | 地址: 02-29944523
醫院: 新北市 | 區域: 永全診所 | 地址: 02-26954806
醫院: 新北市 | 區域: 蘆洲現代耳鼻喉科診所 | 地址: 02-26788558
醫院: 新北市 | 區域: 李明哲診所 | 地址: 02-89520988
醫院: 新北市 | 區域: 蘆洲集賢耳鼻喉科診所 | 地址: 02-22551158
醫院: 新北市 | 區域: 民族診所 | 地址: 02-29536051
醫院: 新北市 | 區域: 華安診所 | 地址: 02-29642694
醫院: 新北市 | 區域: 德興診所 | 地址: 02-26022210
醫院: 新北市 | 區域: 愛麗生婦產科診所 | 地址: 02-29131313
醫院: 新北市 | 區域: 蘆洲成功耳鼻喉科診所 | 地址: 02-22050717
醫院: 新北市 | 區域: 六福診所 | 地址: 02-22863333
醫院: 新北市 | 區域: 健群診所 | 地址: 02-82522832
醫院: 新北市 | 區域: 建群診所 | 地址: 02-22567200
醫院: 新北市 | 區域: 健群耳鼻喉科診所 | 地址: 02-22767366
醫院: 新北市 | 區域: 俊亨婦產科診所 | 地址: 02-22446969
醫院: 新北市 | 區域: 許修平診所 | 地址: 02-22502200
醫院: 新北市 | 區域: 蘆洲區衛生所 | 地址: 02-85225828
醫院: 新北市 | 區域: 怡兒診所 | 地址: 02-86681070
醫院: 新北市 | 區域: 金鶯診所 | 地址: 02-86681070
醫院: 新北市 | 區域: 鶯歌區衛生所 | 地址: 02-22751010
醫院: 宜蘭縣 | 區域: 宜蘭市衛生所 | 地址: 03-9322362
醫院: 宜蘭縣 | 區域: 國立陽明交通大學附設醫院 | 地址: 03-9325192
醫院: 宜蘭縣 | 區域: 宜蘭仁愛醫療財團法人宜蘭仁愛醫院 | 地址: 03-9321888
醫院: 宜蘭縣 | 區域: 曹天德診所 | 地址: 03-9353267
醫院: 宜蘭縣 | 區域: 林耳鼻喉科診所 | 地址: 03-9311234
醫院: 宜蘭縣 | 區域: 羅東鎮衛生所 | 地址: 03-9542321
醫院: 宜蘭縣 | 區域: 天主教靈醫會醫療財團法人羅東聖母醫院 | 地址: 03-9544106
醫院: 宜蘭縣 | 區域: 醫療財團法人羅許基金會羅東博愛醫院 | 地址: 03-9543131
醫院: 宜蘭縣 | 區域: 王維昌診所 | 地址: 03-9562512
醫院: 宜蘭縣 | 區域: 東興婦產科診所 | 地址: 03-9547102
醫院: 宜蘭縣 | 區域: 家家診所 | 地址: 03-9556228
醫院: 宜蘭縣 | 區域: 北成診所 | 地址: 03-9514467
醫院: 宜蘭縣 | 區域: 林嵩雅診所 | 地址: 03-9518208
醫院: 宜蘭縣 | 區域: 林榆森小兒科診所 | 地址: 03-9559955
